----------pretrain Epoch 0:----------
VAE iteration 0 	 ELBO Loss 11.5140 	 MSE Reconstruct Loss 7.6903	 BCE Reconstruct Loss 3.7941	 KL Loss 8.7661----------pretrain Epoch 1:----------
VAE iteration 0 	 ELBO Loss 6.1355 	 MSE Reconstruct Loss 3.7194	 BCE Reconstruct Loss 2.3218	 KL Loss 12.4066----------pretrain Epoch 69:----------
VAE iteration 0 	 ELBO Loss 6.1361 	 MSE Reconstruct Loss 3.7193	 BCE Reconstruct Loss 2.3220	 KL Loss 12.3355----------pretrain Epoch 70:----------
VAE iteration 0 	 ELBO Loss 6.1368 	 MSE Reconstruct Loss 3.7195	 BCE Reconstruct Loss 2.3215	 KL Loss 12.3185----------pretrain Epoch 71:----------
VAE iteration 0 	 ELBO Loss 6.1375 	 MSE Reconstruct Loss 3.7190	 BCE Reconstruct Loss 2.3217	 KL Loss 12.3111----------pretrain Epoch 72:----------
VAE iteration 0 	 ELBO Loss 6.1390 	 MSE Reconstruct Loss 3.7197	 BCE Reconstruct Loss 2.3214	 KL Loss 12.3047----------pretrain Epoch 73:----------
VAE iteration 0 	 ELBO Loss 6.1393 	 MSE Reconstruct Loss 3.7192	 BCE Reconstruct Loss 2.3219	 KL Loss 12.2071----------pretrain Epoch 74:----------
VAE iteration 0 	 ELBO Loss 6.1406 	 MSE Reconstruct Loss 3.7194	 BCE Reconstruct Loss 2.3214	 KL Loss 12.2564----------pretrain Epoch 75:----------
VAE iteration 0 	 ELBO Loss 6.1418 	 MSE Reconstruct Loss 3.7203	 BCE Reconstruct Loss 2.3217	 KL Loss 12.1186----------pretrain Epoch 76:----------
VAE iteration 0 	 ELBO Loss 6.1424 	 MSE Reconstruct Loss 3.7196	 BCE Reconstruct Loss 2.3223	 KL Loss 12.0680----------pretrain Epoch 77:----------
VAE iteration 0 	 ELBO Loss 6.1421 	 MSE Reconstruct Loss 3.7201	 BCE Reconstruct Loss 2.3198	 KL Loss 12.1334----------pretrain Epoch 78:----------
VAE iteration 0 	 ELBO Loss 6.1419 	 MSE Reconstruct Loss 3.7200	 BCE Reconstruct Loss 2.3193	 KL Loss 12.0480----------pretrain Epoch 79:----------
VAE iteration 0 	 ELBO Loss 6.1431 	 MSE Reconstruct Loss 3.7200	 BCE Reconstruct Loss 2.3192	 KL Loss 12.0502----------pretrain Epoch 80:----------
VAE iteration 0 	 ELBO Loss 6.1442 	 MSE Reconstruct Loss 3.7206	 BCE Reconstruct Loss 2.3191	 KL Loss 11.9990----------pretrain Epoch 81:----------
VAE iteration 0 	 ELBO Loss 6.1454 	 MSE Reconstruct Loss 3.7200	 BCE Reconstruct Loss 2.3188	 KL Loss 12.1116----------pretrain Epoch 82:----------
VAE iteration 0 	 ELBO Loss 6.1466 	 MSE Reconstruct Loss 3.7206	 BCE Reconstruct Loss 2.3195	 KL Loss 11.9561----------pretrain Epoch 83:----------
VAE iteration 0 	 ELBO Loss 6.1467 	 MSE Reconstruct Loss 3.7201	 BCE Reconstruct Loss 2.3189	 KL Loss 11.9543----------pretrain Epoch 84:----------
VAE iteration 0 	 ELBO Loss 6.1460 	 MSE Reconstruct Loss 3.7202	 BCE Reconstruct Loss 2.3163	 KL Loss 12.0108----------pretrain Epoch 85:----------
VAE iteration 0 	 ELBO Loss 6.1463 	 MSE Reconstruct Loss 3.7205	 BCE Reconstruct Loss 2.3160	 KL Loss 11.9160----------pretrain Epoch 86:----------
VAE iteration 0 	 ELBO Loss 6.1474 	 MSE Reconstruct Loss 3.7207	 BCE Reconstruct Loss 2.3159	 KL Loss 11.8924----------pretrain Epoch 87:----------
VAE iteration 0 	 ELBO Loss 6.1486 	 MSE Reconstruct Loss 3.7210	 BCE Reconstruct Loss 2.3162	 KL Loss 11.8260----------pretrain Epoch 88:----------
VAE iteration 0 	 ELBO Loss 6.1497 	 MSE Reconstruct Loss 3.7210	 BCE Reconstruct Loss 2.3162	 KL Loss 11.8148----------pretrain Epoch 89:----------
VAE iteration 0 	 ELBO Loss 6.1506 	 MSE Reconstruct Loss 3.7207	 BCE Reconstruct Loss 2.3161	 KL Loss 11.8083----------pretrain Epoch 90:----------
VAE iteration 0 	 ELBO Loss 6.1523 	 MSE Reconstruct Loss 3.7213	 BCE Reconstruct Loss 2.3166	 KL Loss 11.7447----------pretrain Epoch 91:----------
VAE iteration 0 	 ELBO Loss 6.1530 	 MSE Reconstruct Loss 3.7203	 BCE Reconstruct Loss 2.3165	 KL Loss 11.7889----------pretrain Epoch 92:----------
VAE iteration 0 	 ELBO Loss 6.1534 	 MSE Reconstruct Loss 3.7208	 BCE Reconstruct Loss 2.3165	 KL Loss 11.6546----------pretrain Epoch 93:----------
VAE iteration 0 	 ELBO Loss 6.1558 	 MSE Reconstruct Loss 3.7219	 BCE Reconstruct Loss 2.3166	 KL Loss 11.6446----------pretrain Epoch 94:----------
VAE iteration 0 	 ELBO Loss 6.1560 	 MSE Reconstruct Loss 3.7206	 BCE Reconstruct Loss 2.3163	 KL Loss 11.6902----------pretrain Epoch 95:----------
VAE iteration 0 	 ELBO Loss 6.1576 	 MSE Reconstruct Loss 3.7215	 BCE Reconstruct Loss 2.3161	 KL Loss 11.6602----------pretrain Epoch 96:----------
VAE iteration 0 	 ELBO Loss 6.1583 	 MSE Reconstruct Loss 3.7212	 BCE Reconstruct Loss 2.3172	 KL Loss 11.5161----------pretrain Epoch 97:----------
VAE iteration 0 	 ELBO Loss 6.1599 	 MSE Reconstruct Loss 3.7213	 BCE Reconstruct Loss 2.3169	 KL Loss 11.5721----------pretrain Epoch 98:----------
VAE iteration 0 	 ELBO Loss 6.1611 	 MSE Reconstruct Loss 3.7216	 BCE Reconstruct Loss 2.3172	 KL Loss 11.4880----------pretrain Epoch 99:----------
VAE iteration 0 	 ELBO Loss 6.1616 	 MSE Reconstruct Loss 3.7214	 BCE Reconstruct Loss 2.3163	 KL Loss 11.5158----------pretrain Epoch 100:----------
VAE iteration 0 	 ELBO Loss 6.1637 	 MSE Reconstruct Loss 3.7213	 BCE Reconstruct Loss 2.3177	 KL Loss 11.4675----------pretrain Epoch 101:----------
VAE iteration 0 	 ELBO Loss 6.1650 	 MSE Reconstruct Loss 3.7221	 BCE Reconstruct Loss 2.3175	 KL Loss 11.4108----------pretrain Epoch 102:----------
VAE iteration 0 	 ELBO Loss 6.1659 	 MSE Reconstruct Loss 3.7219	 BCE Reconstruct Loss 2.3172	 KL Loss 11.4095----------pretrain Epoch 103:----------
VAE iteration 0 	 ELBO Loss 6.1671 	 MSE Reconstruct Loss 3.7213	 BCE Reconstruct Loss 2.3171	 KL Loss 11.4552----------pretrain Epoch 104:----------
VAE iteration 0 	 ELBO Loss 6.1687 	 MSE Reconstruct Loss 3.7221	 BCE Reconstruct Loss 2.3174	 KL Loss 11.3757----------pretrain Epoch 105:----------
VAE iteration 0 	 ELBO Loss 6.1696 	 MSE Reconstruct Loss 3.7221	 BCE Reconstruct Loss 2.3175	 KL Loss 11.3143----------pretrain Epoch 106:----------
VAE iteration 0 	 ELBO Loss 6.1717 	 MSE Reconstruct Loss 3.7222	 BCE Reconstruct Loss 2.3181	 KL Loss 11.3155----------pretrain Epoch 107:----------
VAE iteration 0 	 ELBO Loss 6.1725 	 MSE Reconstruct Loss 3.7225	 BCE Reconstruct Loss 2.3179	 KL Loss 11.2540----------pretrain Epoch 108:----------
VAE iteration 0 	 ELBO Loss 6.1743 	 MSE Reconstruct Loss 3.7229	 BCE Reconstruct Loss 2.3182	 KL Loss 11.2346----------pretrain Epoch 109:----------
VAE iteration 0 	 ELBO Loss 6.1748 	 MSE Reconstruct Loss 3.7224	 BCE Reconstruct Loss 2.3181	 KL Loss 11.2085----------pretrain Epoch 110:----------
VAE iteration 0 	 ELBO Loss 6.1762 	 MSE Reconstruct Loss 3.7225	 BCE Reconstruct Loss 2.3179	 KL Loss 11.2073----------pretrain Epoch 111:----------
VAE iteration 0 	 ELBO Loss 6.1781 	 MSE Reconstruct Loss 3.7221	 BCE Reconstruct Loss 2.3181	 KL Loss 11.2482----------pretrain Epoch 112:----------
VAE iteration 0 	 ELBO Loss 6.1793 	 MSE Reconstruct Loss 3.7230	 BCE Reconstruct Loss 2.3188	 KL Loss 11.0979----------pretrain Epoch 113:----------
VAE iteration 0 	 ELBO Loss 6.1803 	 MSE Reconstruct Loss 3.7229	 BCE Reconstruct Loss 2.3188	 KL Loss 11.0659----------pretrain Epoch 114:----------
VAE iteration 0 	 ELBO Loss 6.1820 	 MSE Reconstruct Loss 3.7229	 BCE Reconstruct Loss 2.3183	 KL Loss 11.1228----------pretrain Epoch 115:----------
VAE iteration 0 	 ELBO Loss 6.1826 	 MSE Reconstruct Loss 3.7224	 BCE Reconstruct Loss 2.3180	 KL Loss 11.1171----------pretrain Epoch 116:----------
VAE iteration 0 	 ELBO Loss 6.1841 	 MSE Reconstruct Loss 3.7230	 BCE Reconstruct Loss 2.3179	 KL Loss 11.0742----------pretrain Epoch 117:----------
VAE iteration 0 	 ELBO Loss 6.1847 	 MSE Reconstruct Loss 3.7233	 BCE Reconstruct Loss 2.3174	 KL Loss 11.0168----------pretrain Epoch 118:----------
VAE iteration 0 	 ELBO Loss 6.1861 	 MSE Reconstruct Loss 3.7233	 BCE Reconstruct Loss 2.3172	 KL Loss 11.0255----------pretrain Epoch 119:----------
VAE iteration 0 	 ELBO Loss 6.1869 	 MSE Reconstruct Loss 3.7241	 BCE Reconstruct Loss 2.3166	 KL Loss 10.9583----------pretrain Epoch 120:----------
VAE iteration 0 	 ELBO Loss 6.1879 	 MSE Reconstruct Loss 3.7239	 BCE Reconstruct Loss 2.3161	 KL Loss 10.9589----------pretrain Epoch 121:----------
VAE iteration 0 	 ELBO Loss 6.1888 	 MSE Reconstruct Loss 3.7234	 BCE Reconstruct Loss 2.3160	 KL Loss 10.9606----------pretrain Epoch 122:----------
VAE iteration 0 	 ELBO Loss 6.1907 	 MSE Reconstruct Loss 3.7237	 BCE Reconstruct Loss 2.3159	 KL Loss 10.9686----------pretrain Epoch 123:----------
VAE iteration 0 	 ELBO Loss 6.1923 	 MSE Reconstruct Loss 3.7239	 BCE Reconstruct Loss 2.3162	 KL Loss 10.9266----------pretrain Epoch 124:----------
VAE iteration 0 	 ELBO Loss 6.1936 	 MSE Reconstruct Loss 3.7241	 BCE Reconstruct Loss 2.3164	 KL Loss 10.8714----------pretrain Epoch 125:----------
VAE iteration 0 	 ELBO Loss 6.1939 	 MSE Reconstruct Loss 3.7233	 BCE Reconstruct Loss 2.3164	 KL Loss 10.8331----------pretrain Epoch 126:----------
VAE iteration 0 	 ELBO Loss 6.1959 	 MSE Reconstruct Loss 3.7241	 BCE Reconstruct Loss 2.3172	 KL Loss 10.7501----------pretrain Epoch 127:----------
VAE iteration 0 	 ELBO Loss 6.1984 	 MSE Reconstruct Loss 3.7255	 BCE Reconstruct Loss 2.3171	 KL Loss 10.7279----------pretrain Epoch 128:----------
VAE iteration 0 	 ELBO Loss 6.1993 	 MSE Reconstruct Loss 3.7240	 BCE Reconstruct Loss 2.3171	 KL Loss 10.7807----------pretrain Epoch 129:----------
VAE iteration 0 	 ELBO Loss 6.2013 	 MSE Reconstruct Loss 3.7246	 BCE Reconstruct Loss 2.3167	 KL Loss 10.7831----------pretrain Epoch 130:----------
VAE iteration 0 	 ELBO Loss 6.2023 	 MSE Reconstruct Loss 3.7251	 BCE Reconstruct Loss 2.3170	 KL Loss 10.6818----------pretrain Epoch 131:----------
VAE iteration 0 	 ELBO Loss 6.2039 	 MSE Reconstruct Loss 3.7249	 BCE Reconstruct Loss 2.3181	 KL Loss 10.6239----------pretrain Epoch 132:----------
VAE iteration 0 	 ELBO Loss 6.2049 	 MSE Reconstruct Loss 3.7247	 BCE Reconstruct Loss 2.3176	 KL Loss 10.6243----------pretrain Epoch 133:----------
VAE iteration 0 	 ELBO Loss 6.2072 	 MSE Reconstruct Loss 3.7252	 BCE Reconstruct Loss 2.3177	 KL Loss 10.6132----------pretrain Epoch 134:----------
VAE iteration 0 	 ELBO Loss 6.2080 	 MSE Reconstruct Loss 3.7251	 BCE Reconstruct Loss 2.3176	 KL Loss 10.5783----------pretrain Epoch 135:----------
VAE iteration 0 	 ELBO Loss 6.2097 	 MSE Reconstruct Loss 3.7250	 BCE Reconstruct Loss 2.3179	 KL Loss 10.5607----------pretrain Epoch 136:----------
VAE iteration 0 	 ELBO Loss 6.2117 	 MSE Reconstruct Loss 3.7255	 BCE Reconstruct Loss 2.3182	 KL Loss 10.5301----------pretrain Epoch 137:----------
VAE iteration 0 	 ELBO Loss 6.2134 	 MSE Reconstruct Loss 3.7257	 BCE Reconstruct Loss 2.3174	 KL Loss 10.5583----------pretrain Epoch 138:----------
VAE iteration 0 	 ELBO Loss 6.2139 	 MSE Reconstruct Loss 3.7262	 BCE Reconstruct Loss 2.3175	 KL Loss 10.4397----------pretrain Epoch 139:----------
VAE iteration 0 	 ELBO Loss 6.2164 	 MSE Reconstruct Loss 3.7258	 BCE Reconstruct Loss 2.3181	 KL Loss 10.4787----------pretrain Epoch 140:----------
VAE iteration 0 	 ELBO Loss 6.2178 	 MSE Reconstruct Loss 3.7258	 BCE Reconstruct Loss 2.3183	 KL Loss 10.4436----------pretrain Epoch 141:----------
VAE iteration 0 	 ELBO Loss 6.2190 	 MSE Reconstruct Loss 3.7252	 BCE Reconstruct Loss 2.3185	 KL Loss 10.4311----------pretrain Epoch 142:----------
VAE iteration 0 	 ELBO Loss 6.2195 	 MSE Reconstruct Loss 3.7253	 BCE Reconstruct Loss 2.3177	 KL Loss 10.3957----------pretrain Epoch 143:----------
VAE iteration 0 	 ELBO Loss 6.2225 	 MSE Reconstruct Loss 3.7265	 BCE Reconstruct Loss 2.3168	 KL Loss 10.4399----------pretrain Epoch 144:----------
VAE iteration 0 	 ELBO Loss 6.2241 	 MSE Reconstruct Loss 3.7276	 BCE Reconstruct Loss 2.3185	 KL Loss 10.2736----------pretrain Epoch 145:----------
VAE iteration 0 	 ELBO Loss 6.2250 	 MSE Reconstruct Loss 3.7264	 BCE Reconstruct Loss 2.3171	 KL Loss 10.3623----------pretrain Epoch 146:----------
VAE iteration 0 	 ELBO Loss 6.2261 	 MSE Reconstruct Loss 3.7264	 BCE Reconstruct Loss 2.3177	 KL Loss 10.2880----------pretrain Epoch 147:----------
VAE iteration 0 	 ELBO Loss 6.2293 	 MSE Reconstruct Loss 3.7266	 BCE Reconstruct Loss 2.3189	 KL Loss 10.2879----------pretrain Epoch 148:----------
VAE iteration 0 	 ELBO Loss 6.2307 	 MSE Reconstruct Loss 3.7268	 BCE Reconstruct Loss 2.3183	 KL Loss 10.2806----------pretrain Epoch 149:----------
VAE iteration 0 	 ELBO Loss 6.2330 	 MSE Reconstruct Loss 3.7276	 BCE Reconstruct Loss 2.3186	 KL Loss 10.2396----------pretrain Epoch 150:----------
VAE iteration 0 	 ELBO Loss 6.2342 	 MSE Reconstruct Loss 3.7273	 BCE Reconstruct Loss 2.3193	 KL Loss 10.1781----------pretrain Epoch 151:----------
VAE iteration 0 	 ELBO Loss 6.2357 	 MSE Reconstruct Loss 3.7277	 BCE Reconstruct Loss 2.3191	 KL Loss 10.1515----------pretrain Epoch 152:----------
VAE iteration 0 	 ELBO Loss 6.2373 	 MSE Reconstruct Loss 3.7267	 BCE Reconstruct Loss 2.3180	 KL Loss 10.2364----------pretrain Epoch 153:----------
VAE iteration 0 	 ELBO Loss 6.2398 	 MSE Reconstruct Loss 3.7282	 BCE Reconstruct Loss 2.3191	 KL Loss 10.1369----------pretrain Epoch 154:----------
